route_number,location,stop_id,lat,lng
55N,Narragansett & 62nd Street,4674,41.779587,-87.781422
55N,Narragansett & 63rd Place Terminal,3300,41.776592,-87.781453
55N,Narragansett & 63rd Street,3299,41.777767,-87.781373
56,Desplaines & Fulton/Milwaukee/Kinzie,17773,41.887988,-87.644188
56,Fulton & Desplaines,5520,41.88682,-87.643852
56,Jefferson & Lake,5518,41.885502,-87.642822
56,Jefferson & Washington,5516,41.882887,-87.642742
56,Jefferson Park Transit Center,14101,41.969641,-87.761635
56,Madison & Clinton,455,41.881937,-87.6409398
56,Madison & Dearborn/State,18126,41.88202,-87.6291
56,Madison & Franklin,18124,41.881984,-87.635887
56,Madison & Lasalle,18123,41.882001,-87.632942
56,Madison & Wabash,450,41.882143,-87.62590763
56,Milwaukee & Addison,15016,41.946672,-87.735963
56,Milwaukee & Armitage,14564,41.91779,-87.688883
56,Milwaukee & Ashland/Division (Blue Line),5537,41.903987,-87.667315
56,Milwaukee & Belle Plaine,17900,41.955453,-87.749918
56,Milwaukee & Belmont,5569,41.938993,-87.723613
56,Milwaukee & Berteau,5584,41.956907,-87.751175
56,Milwaukee & California,5554,41.922908,-87.69726
56,Milwaukee & Carpenter,5527,41.895125,-87.653423
56,Milwaukee & Central Park,15216,41.935338,-87.717637
56,Milwaukee & Chicago,5529,41.896555,-87.655663
56,Milwaukee & Cullom,5585,41.958528,-87.752605
56,Milwaukee & Diversey/Kimball,5562,41.931857,-87.711803
56,Milwaukee & Elston,17136,41.89758,-87.657412
56,Milwaukee & Erie,5525,41.893592,-87.651165
56,Milwaukee & Fullerton,15045,41.924617,-87.700088
56,Milwaukee & Giddings,5590,41.966547,-87.759535
56,Milwaukee & Grand/Halsted (Blue Line),15341,41.891565,-87.648035
56,Milwaukee & Gresham,17959,41.934417,-87.716063
56,Milwaukee & Haddon,5535,41.90285,-87.665503
56,Milwaukee & Hamlin ,5568,41.937873,-87.721802
56,Milwaukee & Honore,17011,41.90908,-87.675325
56,Milwaukee & Hubbard/Union,17135,41.890412,-87.64619
56,Milwaukee & Irving Park/Cicero,5582,41.95326,-87.746962
56,Milwaukee & Karlov ,5572,41.942475,-87.729287
56,Milwaukee & Kedvale ,5573,41.943588,-87.7311
56,Milwaukee & Kedzie,5559,41.929617,-87.708068
56,Milwaukee & Keeler,18425,41.944401,-87.732453
56,Milwaukee & Kenton,5580,41.950645,-87.742638
56,Milwaukee & Kilbourn ,5579,41.949008,-87.739985
56,Milwaukee & Kilpatrick/Byron,5581,41.951733,-87.744452
56,Milwaukee & Kostner,5578,41.947998,-87.738347
56,Milwaukee & Laramie,5589,41.964712,-87.75793
56,Milwaukee & Lawndale ,5567,41.936713,-87.719893
56,Milwaukee & Lawrence,5591,41.967755,-87.760568
56,Milwaukee & Leavitt,5545,41.913511,-87.682278
56,Milwaukee & Logan Boulevard,5558,41.928012,-87.70551
56,Milwaukee & Logan Boulevard,15922,41.928663,-87.706527
56,Milwaukee & Maplewood,5550,41.91919,-87.691203
56,Milwaukee & Monticello,5566,41.936133,-87.718957
56,Milwaukee & Montrose,5586,41.960475,-87.75429
56,Milwaukee & Noble,5533,41.900672,-87.662022
56,Milwaukee & North Ave/Damen,15847,41.910744,-87.677984
56,Milwaukee & Oakley/Moffat,5546,41.915183,-87.684815
56,Milwaukee & Paulina,18359,41.905795,-87.670266
56,Milwaukee & Pulaski,15214,41.941433,-87.727538
56,Milwaukee & Sacramento,5557,41.92592,-87.702172
56,Milwaukee & Sawyer ,5560,41.930435,-87.709483
56,Milwaukee & Spaulding,5561,41.931245,-87.710802
56,Milwaukee & Springfield,17477,41.940075,-87.725393
56,Milwaukee & Sunnyside,5587,41.962335,-87.755895
56,Milwaukee & Talman,5552,41.920588,-87.693477
56,Milwaukee & Thomas,5534,41.901897,-87.66404
56,Milwaukee & Tripp,5575,41.944763,-87.733038
56,Milwaukee & Wabansia,5544,41.912108,-87.680062
56,Milwaukee & Washtenaw,5553,41.921788,-87.695417
56,Milwaukee & Waveland,5577,41.947363,-87.737315
56,Milwaukee & Western,5547,41.916725,-87.687215
56,Milwaukee & Wilson,5588,41.96394,-87.757262
56,Milwaukee & Wisner,5563,41.933328,-87.714298
56,Milwaukee & Wolcott/Wood,15845,41.907443,-87.672782
56,Desplaines & Fulton,5505,41.887003,-87.644283
56,Desplaines & Kinzie/Milwaukee,17771,41.888315,-87.644427
56,Desplaines & Lake,17772,41.885525,-87.644283
56,Jefferson Park Transit Center,14101,41.969641,-87.761635
56,Milwaukee & Addison,5450,41.9463575,-87.735955
56,Milwaukee & Armitage,5476,41.917752,-87.688995
56,Milwaukee & Belle Plaine,5442,41.955333,-87.749982
56,Milwaukee & Belmont,18424,41.938921,-87.723634
56,Milwaukee & Berteau,15198,41.956797,-87.751253
56,Milwaukee & California,17013,41.922567,-87.696783
56,Milwaukee & Carpenter,17834,41.894855,-87.653375
56,Milwaukee & Caton,18358,41.911821,-87.679726
56,Milwaukee & Central Park,15215,41.934742,-87.71681
56,Milwaukee & Chicago,5496,41.896625,-87.655594
56,Milwaukee & Cullom,5440,41.958933,-87.753082
56,Milwaukee & Davlin,5458,41.938278,-87.722563
56,Milwaukee & Diversey/Kimball,17413,41.931778,-87.711852
56,Milwaukee & Division,5489,41.903656,-87.666595
56,Milwaukee & Erie,5500,41.893726,-87.651039
56,Milwaukee & Francis Place,5474,41.920445,-87.693302
56,Milwaukee & Fullerton,15041,41.924435,-87.699947
56,Milwaukee & Giddings,5435,41.966715,-87.759837
56,Milwaukee & Grand/Halsted (Blue Line),5502,41.891295,-87.647812
56,Milwaukee & Gresham,5462,41.934345,-87.716063
56,Milwaukee & Haddon,5490,41.902893,-87.665489
56,Milwaukee & Hamlin ,5459,41.937055,-87.720545
56,Milwaukee & Higgins,3725,41.96886,-87.761665
56,Milwaukee & Honore,17015,41.908842,-87.675087
56,Milwaukee & Hubbard/Union,5503,41.890302,-87.646158
56,Milwaukee & Irving Park/Cicero,5443,41.953617,-87.747805
56,Milwaukee & Karlov ,5454,41.942705,-87.729797
56,Milwaukee & Kedvale ,5453,41.943572,-87.73121
56,Milwaukee & Kedzie,5467,41.929134,-87.707558
56,Milwaukee & Keeler,5452,41.9442,-87.73226
56,Milwaukee & Kenneth,5447,41.948952,-87.74008
56,Milwaukee & Kenton,5445,41.950582,-87.742767
56,Milwaukee & Kilbourn ,5446,41.949563,-87.741082
56,Milwaukee & Kilpatrick/Byron,5444,41.951828,-87.744832
56,Milwaukee & Kostner,5448,41.947998,-87.738585
56,Milwaukee & Laramie,5436,41.964767,-87.758312
56,Milwaukee & Lawrence,17175,41.967628,-87.760632
56,Milwaukee & Leavitt,15233,41.913268,-87.682097
56,Milwaukee & Logan Boulevard,5468,41.927776,-87.705269
56,Milwaukee & Maplewood,5475,41.919127,-87.691237
56,Milwaukee & Montrose,14617,41.960388,-87.754353
56,Milwaukee & Noble,18114,41.900631,-87.662306
56,Milwaukee & North Ave/Damen,5481,41.910712,-87.677987
56,Milwaukee & Oakley/Moffat,5478,41.915263,-87.685163
56,Milwaukee & Paulina ,5487,41.905472,-87.669905
56,Milwaukee & Prindiville,17014,41.921558,-87.69513
56,Milwaukee & Pulaski,15213,41.940672,-87.726553
56,Milwaukee & Racine,5494,41.89758,-87.657572
56,Milwaukee & Ridgeway ,5460,41.935847,-87.718432
56,Milwaukee & Sacramento,5469,41.926,-87.702522
56,Milwaukee & Sawyer ,5466,41.930347,-87.709515
56,Milwaukee & Spaulding,5465,41.931087,-87.71069
56,Milwaukee & Springfield,5456,41.939845,-87.725092
56,Milwaukee & Sunnyside,5438,41.962637,-87.75634
56,Milwaukee & Thomas,5491,41.901814,-87.663712
56,Milwaukee & Tripp,5451,41.944812,-87.733262
56,Milwaukee & Western,17917,41.916575,-87.68704
56,Milwaukee & Wilson,5437,41.963972,-87.7575
56,Milwaukee & Wolcott/Wood ,15846,41.907118,-87.672465
56,Milwaukee & Wolfram,5463,41.933495,-87.714188
56,Washington & Canal,443,41.883347,-87.639977
56,Washington & Clark/Dearborn,18122,41.883181,-87.630476
56,Washington & Franklin,445,41.883169,-87.635649
56,Washington & Jefferson,442,41.883206,-87.64308325
56,Washington & Lasalle,446,41.883179,-87.632816
56,Washington & State,448,41.8832257,-87.6272529
56,Washington + Wabash (Nearside Garland),449,41.88321129,-87.62589757
57,Grand & Laramie,3883,41.917107,-87.75639333
57,Grand & Latrobe Terminal,3824,41.91736633,-87.757633
57,Harrison & Cicero,3856,41.87335,-87.745437
57,Harrison & Laramie,248,41.87315,-87.754623
57,Harrison & Lavergne,246,41.873238,-87.748997
57,Harrison & Leamington,247,41.873175,-87.753065
57,Laramie & Adams,3862,41.8785,-87.755005
57,Laramie & Augusta,3874,41.898567,-87.755672
57,Laramie & Bloomingdale,3882,41.913182,-87.755832
57,Laramie & Chicago,17883,41.895252,-87.755513
57,Laramie & Congress,3857,41.873953,-87.754782
57,Laramie & Division,3876,41.90223,-87.755752
57,Laramie & Ferdinand ,3869,41.889308,-87.755402
57,Laramie & Fulton,3867,41.885652,-87.755243
57,Laramie & Hirsch,3878,41.905885,-87.755895
57,Laramie & Huron,3871,41.892995,-87.75553
57,Laramie & Iowa,3873,41.896755,-87.75564
57,Laramie & Jackson,17884,41.876925,-87.754925
57,Laramie & Lake (Green Line),3868,41.886932,-87.755307
57,Laramie & Le Moyne,3879,41.90765,-87.755943
57,Laramie & Madison,3864,41.880327,-87.755068
57,Laramie & Maypole,3866,41.884308,-87.755227
57,Laramie & North Ave,3880,41.90928,-87.755783
57,Laramie & Ohio,3870,41.891302,-87.755482
57,Laramie & Potomac,3877,41.904073,-87.755832
57,Laramie & Thomas,3875,41.900402,-87.755737
57,Laramie & Van Buren,3858,41.874867,-87.75483
57,Laramie & Wabansia,3881,41.911322,-87.755783
57,Laramie & Washington,3865,41.882313,-87.755148
57,Cicero & Flournoy,3855,41.872125,-87.744785
57,Grand & Laramie,689,41.916917,-87.75607
57,Grand & Latrobe Terminal,3824,41.91736633,-87.757633
57,Harrison & Cicero,3856,41.87335,-87.745437
57,Laramie & Adams,3846,41.87861,-87.755005
57,Laramie & Augusta,3834,41.898748,-87.755752
57,Laramie & Bloomingdale,3826,41.913363,-87.755895
57,Laramie & Chicago,17882,41.894648,-87.75564
57,Laramie & Congress,3851,41.874065,-87.754862
57,Laramie & Division,3832,41.90242,-87.755832
57,Laramie & Ferdinand ,3839,41.889053,-87.755355
57,Laramie & Fulton,3841,41.885763,-87.755243
57,Laramie & Gladys,3849,41.8759,-87.754925
57,Laramie & Harrison,3852,41.873127,-87.754782
57,Laramie & Hirsch,3830,41.906037,-87.755927
57,Laramie & Huron,3837,41.893153,-87.755545
57,Laramie & Iowa,3835,41.896897,-87.755705
57,Laramie & Jackson,3848,41.876822,-87.754973
57,Laramie & Lake (Green Line),15013,41.88694,-87.755307
57,Laramie & Le Moyne,3829,41.907865,-87.755958
57,Laramie & Madison,3844,41.880582,-87.7551
57,Laramie & Maypole,3842,41.884507,-87.755227
57,Laramie & Monroe,3845,41.87954,-87.755037
57,Laramie & North Ave,15012,41.909112,-87.756007
57,Laramie & Ohio,3838,41.891342,-87.75545
57,Laramie & Potomac,3831,41.904233,-87.755878
57,Laramie & Quincy,3847,41.877697,-87.754988
57,Laramie & Thomas,3833,41.900577,-87.755783
57,Laramie & Van Buren,3850,41.874987,-87.754893
57,Laramie & Wabansia,3827,41.911505,-87.7558
57,Laramie & Washington,3843,41.882513,-87.755163
57,Lexington & Laramie,15126,41.871125,-87.754353
57,Lexington & Lavergne,3854,41.871243,-87.74922
57,Lexington & Leamington,16166,41.871172,-87.75278
59,5556 S Wentworth,6461,41.792335,-87.630423
59,5600 S Wells,6529,41.792367,-87.631965
59,59th Street & Aberdeen,12985,41.78693,-87.652373
59,59th Street & Albany,12966,41.78631,-87.701027
59,59th Street & Ashland,12980,41.786717,-87.664565
59,59th Street & California,12969,41.786398,-87.693683
59,59th Street & Campbell,12972,41.786525,-87.686403
59,59th Street & Central Park,12961,41.786088,-87.712423
59,59th Street & Damen,12976,41.786582,-87.674323
59,59th Street & Francisco,12968,41.786375,-87.696178
59,59th Street & Halsted,12988,41.78701,-87.645142
59,59th Street & Hamlin,12959,41.786002,-87.718225
59,59th Street & Homan,12963,41.78616,-87.70829
59,59th Street & Hoyne,12975,41.786582,-87.676788
59,59th Street & Karlov,12956,41.785898,-87.725552
59,59th Street & Kedzie,18029,41.786232,-87.703013
59,59th Street & Keeler,12955,41.785865,-87.728032
59,59th Street & Kilbourn,12952,41.785751,-87.735435
59,59th Street & Kildare,12954,41.78585,-87.73048
59,59th Street & Kostner,12953,41.785774,-87.732918
59,59th Street & Laflin,12981,41.786763,-87.662053
59,59th Street & Lasalle,12995,41.787265,-87.629183
59,59th Street & Lawndale,12960,41.786033,-87.71573
59,59th Street & Loomis,12982,41.786788,-87.659637
59,59th Street & Morgan,12986,41.786963,-87.649958
59,59th Street & Normal,12991,41.787137,-87.637847
59,59th Street & Oakley,12974,41.786525,-87.681572
59,59th Street & Paulina,12979,41.786692,-87.666948
59,59th Street & Peoria,12987,41.787002,-87.647493
59,59th Street & Perry,12996,41.787352,-87.627452
59,59th Street & Princeton,12992,41.787225,-87.632935
59,59th Street & Pulaski,12957,41.785905,-87.723152
59,59th Street & Racine,12984,41.786867,-87.65479
59,59th Street & Rockwell,12971,41.786485,-87.688835
59,59th Street & Sacramento,15260,41.786327,-87.697895
59,59th Street & Spaulding,12964,41.786192,-87.70605
59,59th Street & Springfield,12958,41.785962,-87.720657
59,59th Street & St. Louis,18037,41.786112,-87.710278
59,59th Street & State,12997,41.787383,-87.62575
59,59th Street & Stewart,15908,41.787202,-87.636065
59,59th Street & Throop,12983,41.786827,-87.657237
59,59th Street & Union,12989,41.787105,-87.642647
59,59th Street & Washtenaw,12970,41.786453,-87.691268
59,59th Street & Wells,12993,41.787202,-87.63214
59,59th Street & Wentworth,12994,41.787185,-87.629915
59,59th Street & Western,15460,41.78647,-87.683208
59,59th Street & Wolcott,12977,41.786613,-87.671908
59,59th Street & Wood,12978,41.786685,-87.669477
59,609 W 59th Street,12990,41.787105,-87.640247
59,60th Street & Stony Island,13022,41.786232,-87.586935
59,61st Street & Cottage Grove,15697,41.78407,-87.606168
59,61st Street & Eberhart,13007,41.783943,-87.6134
59,61st Street & Ellis,13014,41.784102,-87.601288
59,61st Street & Ingleside,13013,41.784125,-87.602925
59,61st Street & Kenwood,13019,41.784205,-87.593278
59,61st Street & King Drive,15487,41.783887,-87.615323
59,61st Street & Langley,13010,41.784022,-87.608568
59,61st Street & Michigan,13001,41.78376,-87.622477
59,61st Street & Prairie,13003,41.783807,-87.619202
59,61st Street & St. Lawrence,13008,41.78399,-87.611032
59,61st Street & University,13016,41.784182,-87.59803
59,61st Street & Wabash,13000,41.783728,-87.624082
59,61st Street & Woodlawn,17626,41.784102,-87.595948
59,Dorchester & 60th Street,13021,41.785993,-87.591355
59,Dorchester & 61st Street,13020,41.784483,-87.591323
59,Garfield Red Line Station,10589,41.794615,-87.631218
59,Midway Orange Line Station,14120,41.786226,-87.739029
59,State & 60th Street,2426,41.785627,-87.625528
59,Wells & 57th Street,6530,41.791032,-87.631902
59,Wells & 58th Street,6531,41.789013,-87.631853
59,Wells & Garfield ,6528,41.79394,-87.631822
59,Wentworth & 57th Place,6459,41.789688,-87.630375
59,Wentworth & 57th Street,15858,41.791198,-87.630392
59,5556 S Wentworth,6461,41.792335,-87.630423
59,5600 S Wells,6529,41.792367,-87.631965
59,59th Street & Aberdeen,13061,41.786645,-87.652072
